participant,date,direction test,start landmark,facing landmark,target landmark,bearing,actual direction,abs error,same or different route,error in pointing task
37,2011-07-21 20:56:21 UTC,0,Harris Hall,Harvey House,Golledge Hall,174,77.71082192,96.28917808,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Harris Hall,Harvey House,Harvey House,71,2.146796904,68.8532031,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Harris Hall,Harvey House,Snow Church,41,84.7281122,43.7281122,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Harris Hall,Harvey House,Sauer Center,149,110.6574336,38.34256637,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Harvey House,Harris Hall,Tobler Museum,70,42.14615863,27.85384137,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Harvey House,Harris Hall,Harris Hall,103,4.196894849,98.80310515,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Harvey House,Harris Hall,Sauer Center,11,46.29205396,35.29205396,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Harvey House,Harris Hall,Snow Church,98,66.19140238,31.80859762,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Harvey House,Harris Hall,Golledge Hall,16,64.9530254,48.9530254,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Harvey House,Harris Hall,Batty House,58,46.54689912,11.45310088,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Harvey House,Harris Hall,Lynch Station,93,32.28246429,60.71753571,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Golledge Hall,Snow Church,Lynch Station,55,173.9683139,118.9683139,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Golledge Hall,Snow Church,Harvey House,45,139.9309368,94.93093678,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Golledge Hall,Snow Church,Tobler Museum,26,147.0284471,121.0284471,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Golledge Hall,Snow Church,Sauer Center,75,76.21088344,1.210883445,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Golledge Hall,Snow Church,Harris Hall,119,176.2022806,57.20228061,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Golledge Hall,Snow Church,Batty House,174,173.5694617,0.430538254,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Snow Church,Sauer Center,Lynch Station,173,79.44851915,93.55148085,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Snow Church,Sauer Center,Harvey House,129,119.6929579,9.30704214,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Snow Church,Sauer Center,Tobler Museum,139,63.69277617,75.30722383,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Snow Church,Sauer Center,Harris Hall,50,88.09346154,38.09346154,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Snow Church,Sauer Center,Sauer Center,88,0.279262352,87.72073765,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Snow Church,Sauer Center,Batty House,75,90.64700942,15.64700942,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Snow Church,Sauer Center,Golledge Hall,140,125.8431145,14.15688545,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Sauer Center,Tobler Museum,Batty House,82,6.744508622,75.25549138,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,47,51.85616181,4.856161813,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Sauer Center,Tobler Museum,Harvey House,10,23.09134403,13.09134403,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Sauer Center,Tobler Museum,Lynch Station,77,17.76205492,59.23794508,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Sauer Center,Tobler Museum,Snow Church,87,89.63525726,2.635257259,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,6,2.713388186,3.286611814,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Sauer Center,Tobler Museum,Harris Hall,101,4.240040564,96.75995944,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Tobler Museum,Sauer Center,Harvey House,22,147.248191,125.248191,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Tobler Museum,Sauer Center,Harris Hall,17,173.2852643,156.2852643,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Tobler Museum,Sauer Center,Lynch Station,41,156.2355625,115.2355625,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Tobler Museum,Sauer Center,Batty House,9,171.0086651,162.0086651,different,TRUE
37,2011-07-21 20:56:21 UTC,0,Tobler Museum,Sauer Center,Snow Church,23,38.78279809,15.78279809,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Tobler Museum,Sauer Center,Sauer Center,15,20.69981416,5.699814155,same,TRUE
37,2011-07-21 20:56:21 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,82,67.30353066,14.69646934,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Batty House,Lynch Station,Harvey House,5,93.19423766,88.19423766,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Batty House,Lynch Station,Harris Hall,55,37.5286373,17.4713627,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Batty House,Lynch Station,Sauer Center,42,30.3316951,11.6683049,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Batty House,Lynch Station,Tobler Museum,64,37.30802198,26.69197802,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Batty House,Lynch Station,Snow Church,29,48.19947553,19.19947553,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Batty House,Lynch Station,Golledge Hall,13,51.76768154,38.76768154,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Batty House,Lynch Station,Lynch Station,13,47.32798389,34.32798389,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Lynch Station,Harris Hall,Batty House,118,130.6542463,12.65424633,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Lynch Station,Harris Hall,Golledge Hall,10,3.323863738,6.676136262,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Lynch Station,Harris Hall,Harvey House,10,48.19593801,38.19593801,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Lynch Station,Harris Hall,Harris Hall,46,7.021704671,38.97829533,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Lynch Station,Harris Hall,Tobler Museum,155,17.95076442,137.0492356,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Lynch Station,Harris Hall,Sauer Center,140,29.20903342,110.7909666,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Lynch Station,Harris Hall,Snow Church,89,8.968174613,80.03182539,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Harris Hall,Harvey House,Harvey House,53,2.146796904,50.8532031,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Harris Hall,Harvey House,Tobler Museum,53,99.95984558,46.95984558,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Harris Hall,Harvey House,Lynch Station,133,114.5627943,18.43720572,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Harris Hall,Harvey House,Sauer Center,81,110.6574336,29.65743363,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Harris Hall,Harvey House,Batty House,150,83.35216568,66.64783432,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Harris Hall,Harvey House,Golledge Hall,1,77.71082192,76.71082192,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Harris Hall,Harvey House,Snow Church,38,84.7281122,46.7281122,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Harvey House,Harris Hall,Harris Hall,95,4.196894849,90.80310515,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Harvey House,Harris Hall,Golledge Hall,40,64.9530254,24.9530254,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Harvey House,Harris Hall,Tobler Museum,77,42.14615863,34.85384137,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Harvey House,Harris Hall,Batty House,118,46.54689912,71.45310088,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Harvey House,Harris Hall,Lynch Station,47,32.28246429,14.71753571,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Harvey House,Harris Hall,Sauer Center,17,46.29205396,29.29205396,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Harvey House,Harris Hall,Snow Church,1,66.19140238,65.19140238,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Golledge Hall,Snow Church,Tobler Museum,118,147.0284471,29.02844706,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Golledge Hall,Snow Church,Harvey House,161,139.9309368,21.06906322,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Golledge Hall,Snow Church,Lynch Station,171,173.9683139,2.968313914,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Golledge Hall,Snow Church,Snow Church,4,1.204134401,2.795865599,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Golledge Hall,Snow Church,Batty House,23,173.5694617,150.5694617,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Golledge Hall,Snow Church,Sauer Center,79,76.21088344,2.789116555,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Golledge Hall,Snow Church,Harris Hall,145,176.2022806,31.20228061,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Snow Church,Sauer Center,Tobler Museum,39,63.69277617,24.69277617,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Snow Church,Sauer Center,Harvey House,169,119.6929579,49.30704214,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Snow Church,Sauer Center,Batty House,136,90.64700942,45.35299058,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Snow Church,Sauer Center,Sauer Center,136,0.279262352,135.7207376,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Snow Church,Sauer Center,Harris Hall,114,88.09346154,25.90653846,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Snow Church,Sauer Center,Golledge Hall,68,125.8431145,57.84311455,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Snow Church,Sauer Center,Lynch Station,178,79.44851915,98.55148085,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,72,51.85616181,20.14383819,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Sauer Center,Tobler Museum,Harris Hall,178,4.240040564,173.7599594,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Sauer Center,Tobler Museum,Harvey House,154,23.09134403,130.908656,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Sauer Center,Tobler Museum,Snow Church,74,89.63525726,15.63525726,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Sauer Center,Tobler Museum,Lynch Station,70,17.76205492,52.23794508,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,6,2.713388186,3.286611814,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Sauer Center,Tobler Museum,Batty House,38,6.744508622,31.25549138,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Tobler Museum,Sauer Center,Snow Church,13,38.78279809,25.78279809,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Tobler Museum,Sauer Center,Lynch Station,127,156.2355625,29.23556255,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,62,67.30353066,5.30353066,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Tobler Museum,Sauer Center,Harris Hall,113,173.2852643,60.28526433,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Tobler Museum,Sauer Center,Sauer Center,23,20.69981416,2.300185845,same,TRUE
38,2011-07-26 20:54:24 UTC,0,Tobler Museum,Sauer Center,Harvey House,132,147.248191,15.248191,different,TRUE
38,2011-07-26 20:54:24 UTC,0,Tobler Museum,Sauer Center,Batty House,55,171.0086651,116.0086651,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Batty House,Lynch Station,Sauer Center,121,30.3316951,90.6683049,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Batty House,Lynch Station,Harvey House,55,93.19423766,38.19423766,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Batty House,Lynch Station,Tobler Museum,84,37.30802198,46.69197802,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Batty House,Lynch Station,Harris Hall,75,37.5286373,37.4713627,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Batty House,Lynch Station,Lynch Station,37,47.32798389,10.32798389,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Batty House,Lynch Station,Snow Church,76,48.19947553,27.80052447,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Batty House,Lynch Station,Golledge Hall,75,51.76768154,23.23231846,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Lynch Station,Harris Hall,Sauer Center,9,29.20903342,20.20903342,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Lynch Station,Harris Hall,Golledge Hall,65,3.323863738,61.67613626,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Lynch Station,Harris Hall,Tobler Museum,17,17.95076442,0.950764421,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Lynch Station,Harris Hall,Snow Church,104,8.968174613,95.03182539,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Lynch Station,Harris Hall,Batty House,22,130.6542463,108.6542463,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Lynch Station,Harris Hall,Harris Hall,1,7.021704671,6.021704671,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Lynch Station,Harris Hall,Harvey House,78,48.19593801,29.80406199,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Harris Hall,Harvey House,Tobler Museum,11,99.95984558,88.95984558,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Harris Hall,Harvey House,Harvey House,28,2.146796904,25.8532031,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Harris Hall,Harvey House,Snow Church,70,84.7281122,14.7281122,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Harris Hall,Harvey House,Golledge Hall,178,77.71082192,100.2891781,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Harris Hall,Harvey House,Sauer Center,170,110.6574336,59.34256637,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Harris Hall,Harvey House,Lynch Station,99,114.5627943,15.56279428,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Harris Hall,Harvey House,Batty House,56,83.35216568,27.35216568,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Harvey House,Harris Hall,Tobler Museum,26,42.14615863,16.14615863,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Harvey House,Harris Hall,Lynch Station,62,32.28246429,29.71753571,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Harvey House,Harris Hall,Golledge Hall,67,64.9530254,2.046974597,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Harvey House,Harris Hall,Sauer Center,35,46.29205396,11.29205396,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Harvey House,Harris Hall,Batty House,74,46.54689912,27.45310088,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Harvey House,Harris Hall,Harris Hall,13,4.196894849,8.803105151,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Harvey House,Harris Hall,Snow Church,179,66.19140238,112.8085976,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Golledge Hall,Snow Church,Snow Church,94,1.204134401,92.7958656,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Golledge Hall,Snow Church,Harvey House,1,139.9309368,138.9309368,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Golledge Hall,Snow Church,Lynch Station,25,173.9683139,148.9683139,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Golledge Hall,Snow Church,Batty House,82,173.5694617,91.56946175,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Golledge Hall,Snow Church,Sauer Center,126,76.21088344,49.78911656,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Golledge Hall,Snow Church,Tobler Museum,116,147.0284471,31.02844706,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Golledge Hall,Snow Church,Harris Hall,27,176.2022806,149.2022806,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Snow Church,Sauer Center,Golledge Hall,66,125.8431145,59.84311455,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Snow Church,Sauer Center,Tobler Museum,31,63.69277617,32.69277617,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Snow Church,Sauer Center,Batty House,54,90.64700942,36.64700942,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Snow Church,Sauer Center,Sauer Center,139,0.279262352,138.7207376,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Snow Church,Sauer Center,Harvey House,120,119.6929579,0.30704214,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Snow Church,Sauer Center,Lynch Station,75,79.44851915,4.448519154,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Snow Church,Sauer Center,Harris Hall,32,88.09346154,56.09346154,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,88,2.713388186,85.28661181,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Sauer Center,Tobler Museum,Harvey House,29,23.09134403,5.908655967,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Sauer Center,Tobler Museum,Harris Hall,123,4.240040564,118.7599594,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Sauer Center,Tobler Museum,Batty House,110,6.744508622,103.2554914,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Sauer Center,Tobler Museum,Lynch Station,61,17.76205492,43.23794508,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Sauer Center,Tobler Museum,Snow Church,72,89.63525726,17.63525726,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,4,51.85616181,47.85616181,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Tobler Museum,Sauer Center,Batty House,25,171.0086651,146.0086651,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Tobler Museum,Sauer Center,Harvey House,32,147.248191,115.248191,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Tobler Museum,Sauer Center,Harris Hall,81,173.2852643,92.28526433,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,31,67.30353066,36.30353066,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Tobler Museum,Sauer Center,Lynch Station,14,156.2355625,142.2355625,different,TRUE
39,2011-07-27 17:35:41 UTC,0,Tobler Museum,Sauer Center,Sauer Center,62,20.69981416,41.30018584,same,TRUE
39,2011-07-27 17:35:41 UTC,0,Tobler Museum,Sauer Center,Snow Church,74,38.78279809,35.21720191,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Batty House,Lynch Station,Sauer Center,16,30.3316951,14.3316951,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Batty House,Lynch Station,Harris Hall,34,37.5286373,3.528637304,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Batty House,Lynch Station,Golledge Hall,76,51.76768154,24.23231846,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Batty House,Lynch Station,Harvey House,29,93.19423766,64.19423766,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Batty House,Lynch Station,Snow Church,80,48.19947553,31.80052447,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Batty House,Lynch Station,Tobler Museum,56,37.30802198,18.69197802,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Batty House,Lynch Station,Lynch Station,35,47.32798389,12.32798389,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Lynch Station,Harris Hall,Snow Church,97,8.968174613,88.03182539,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Lynch Station,Harris Hall,Batty House,132,130.6542463,1.345753667,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Lynch Station,Harris Hall,Tobler Museum,63,17.95076442,45.04923558,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Lynch Station,Harris Hall,Harris Hall,5,7.021704671,2.021704671,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Lynch Station,Harris Hall,Sauer Center,69,29.20903342,39.79096658,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Lynch Station,Harris Hall,Harvey House,12,48.19593801,36.19593801,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Lynch Station,Harris Hall,Golledge Hall,130,3.323863738,126.6761363,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Harris Hall,Harvey House,Tobler Museum,62,99.95984558,37.95984558,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Harris Hall,Harvey House,Golledge Hall,177,77.71082192,99.28917808,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Harris Hall,Harvey House,Sauer Center,177,110.6574336,66.34256637,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Harris Hall,Harvey House,Snow Church,87,84.7281122,2.271887797,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Harris Hall,Harvey House,Batty House,116,83.35216568,32.64783432,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Harris Hall,Harvey House,Lynch Station,124,114.5627943,9.437205722,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Harris Hall,Harvey House,Harvey House,20,2.146796904,17.8532031,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Harvey House,Harris Hall,Harris Hall,4,4.196894849,0.196894849,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Harvey House,Harris Hall,Lynch Station,9,32.28246429,23.28246429,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Harvey House,Harris Hall,Sauer Center,101,46.29205396,54.70794604,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Harvey House,Harris Hall,Snow Church,86,66.19140238,19.80859762,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Harvey House,Harris Hall,Batty House,0,46.54689912,46.54689912,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Harvey House,Harris Hall,Tobler Museum,99,42.14615863,56.85384137,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Harvey House,Harris Hall,Golledge Hall,64,64.9530254,0.953025403,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Golledge Hall,Snow Church,Tobler Museum,148,147.0284471,0.971552938,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Golledge Hall,Snow Church,Harris Hall,17,176.2022806,159.2022806,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Golledge Hall,Snow Church,Lynch Station,17,173.9683139,156.9683139,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Golledge Hall,Snow Church,Snow Church,5,1.204134401,3.795865599,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Golledge Hall,Snow Church,Batty House,24,173.5694617,149.5694617,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Golledge Hall,Snow Church,Harvey House,16,139.9309368,123.9309368,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Golledge Hall,Snow Church,Sauer Center,74,76.21088344,2.210883445,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Snow Church,Sauer Center,Lynch Station,141,79.44851915,61.55148085,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Snow Church,Sauer Center,Golledge Hall,116,125.8431145,9.84311455,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Snow Church,Sauer Center,Tobler Museum,64,63.69277617,0.307223834,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Snow Church,Sauer Center,Batty House,50,90.64700942,40.64700942,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Snow Church,Sauer Center,Harvey House,4,119.6929579,115.6929579,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Snow Church,Sauer Center,Harris Hall,34,88.09346154,54.09346154,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Snow Church,Sauer Center,Sauer Center,2,0.279262352,1.720737648,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Sauer Center,Tobler Museum,Lynch Station,75,17.76205492,57.23794508,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Sauer Center,Tobler Museum,Batty House,74,6.744508622,67.25549138,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,44,51.85616181,7.856161813,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Sauer Center,Tobler Museum,Harris Hall,83,4.240040564,78.75995944,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Sauer Center,Tobler Museum,Harvey House,132,23.09134403,108.908656,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,1,2.713388186,1.713388186,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Sauer Center,Tobler Museum,Snow Church,86,89.63525726,3.635257259,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Tobler Museum,Sauer Center,Sauer Center,15,20.69981416,5.699814155,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Tobler Museum,Sauer Center,Snow Church,37,38.78279809,1.782798086,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Tobler Museum,Sauer Center,Batty House,52,171.0086651,119.0086651,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,89,67.30353066,21.69646934,same,TRUE
4,2011-06-14 22:28:42 UTC,0,Tobler Museum,Sauer Center,Lynch Station,51,156.2355625,105.2355625,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Tobler Museum,Sauer Center,Harvey House,28,147.248191,119.248191,different,TRUE
4,2011-06-14 22:28:42 UTC,0,Tobler Museum,Sauer Center,Harris Hall,15,173.2852643,158.2852643,different,TRUE
40,2011-07-27 21:21:34 UTC,0,Batty House,Lynch Station,Golledge Hall,82,51.76768154,30.23231846,different,TRUE
40,2011-07-27 21:21:34 UTC,0,Batty House,Lynch Station,Tobler Museum,37,37.30802198,0.308021981,different,TRUE
40,2011-07-27 21:21:34 UTC,0,Batty House,Lynch Station,Lynch Station,37,47.32798389,10.32798389,same,TRUE
40,2011-07-27 21:21:34 UTC,0,Batty House,Lynch Station,Harris Hall,62,37.5286373,24.4713627,same,TRUE
40,2011-07-27 21:21:34 UTC,0,Batty House,Lynch Station,Sauer Center,27,30.3316951,3.331695097,different,TRUE
40,2011-07-27 21:21:34 UTC,0,Batty House,Lynch Station,Snow Church,58,48.19947553,9.800524469,different,TRUE
40,2011-07-27 21:21:34 UTC,0,Batty House,Lynch Station,Harvey House,88,93.19423766,5.194237658,same,TRUE
40,2011-07-27 21:21:34 UTC,0,Lynch Station,Harris Hall,Golledge Hall,109,3.323863738,105.6761363,different,TRUE
40,2011-07-27 21:21:34 UTC,0,Lynch Station,Harris Hall,Harvey House,34,48.19593801,14.19593801,same,TRUE
40,2011-07-27 21:21:34 UTC,0,Lynch Station,Harris Hall,Harris Hall,141,7.021704671,133.9782953,same,TRUE
40,2011-07-27 21:21:34 UTC,0,Lynch Station,Harris Hall,Tobler Museum,149,17.95076442,131.0492356,different,TRUE
40,2011-07-27 21:21:34 UTC,0,Lynch Station,Harris Hall,Sauer Center,0,29.20903342,29.20903342,different,TRUE
40,2011-07-27 21:21:34 UTC,0,Lynch Station,Harris Hall,Snow Church,26,8.968174613,17.03182539,different,TRUE
40,2011-07-27 21:21:34 UTC,0,Lynch Station,Harris Hall,Batty House,131,130.6542463,0.345753667,same,TRUE
40,2011-07-27 21:21:34 UTC,0,Harris Hall,Harvey House,Sauer Center,5,110.6574336,105.6574336,different,TRUE
40,2011-07-27 21:21:34 UTC,0,Harris Hall,Harvey House,Harvey House,114,2.146796904,111.8532031,same,TRUE
